recall,precision,pos_rate
0.0,1.0,0.5
0.016666666666666666,1.0,0.5
0.03333333333333333,1.0,0.5
0.05,1.0,0.5
0.06666666666666667,1.0,0.5
0.08333333333333333,1.0,0.5
0.1,1.0,0.5
0.11666666666666667,1.0,0.5
0.13333333333333333,1.0,0.5
0.15,1.0,0.5
0.16666666666666666,0.9090909090909091,0.5
0.18333333333333332,0.9166666666666666,0.5
0.2,0.8571428571428571,0.5
0.21666666666666667,0.8125,0.5
0.23333333333333334,0.8235294117647058,0.5
0.25,0.8333333333333334,0.5
0.26666666666666666,0.8421052631578947,0.5
0.2833333333333333,0.8095238095238095,0.5
0.3,0.8181818181818182,0.5
0.31666666666666665,0.7916666666666666,0.5
0.3333333333333333,0.7407407407407407,0.5
0.35,0.75,0.5
0.36666666666666664,0.7586206896551724,0.5
0.38333333333333336,0.7666666666666667,0.5
0.4,0.7741935483870968,0.5
0.4166666666666667,0.7352941176470589,0.5
0.43333333333333335,0.7428571428571429,0.5
0.45,0.7297297297297297,0.5
0.4666666666666667,0.7368421052631579,0.5
0.48333333333333334,0.7435897435897436,0.5
0.5,0.75,0.5
0.5166666666666667,0.7560975609756098,0.5
0.5333333333333333,0.7619047619047619,0.5
0.55,0.7674418604651163,0.5
0.5666666666666667,0.7555555555555555,0.5
0.5833333333333334,0.7608695652173914,0.5
0.6,0.7659574468085106,0.5
0.6166666666666667,0.7708333333333334,0.5
0.6333333333333333,0.7755102040816326,0.5
0.65,0.78,0.5
0.6666666666666666,0.7843137254901961,0.5
0.6833333333333333,0.7735849056603774,0.5
0.7,0.7368421052631579,0.5
0.7166666666666667,0.7049180327868853,0.5
0.7333333333333333,0.6984126984126984,0.5
0.75,0.703125,0.5
0.7666666666666667,0.7076923076923077,0.5
0.7833333333333333,0.7121212121212122,0.5
0.8,0.6857142857142857,0.5
0.8166666666666667,0.6901408450704225,0.5
0.8333333333333334,0.6944444444444444,0.5
0.85,0.6986301369863014,0.5
0.8666666666666667,0.6753246753246753,0.5
0.8833333333333333,0.6708860759493671,0.5
0.9,0.675,0.5
0.9166666666666666,0.6626506024096386,0.5
0.9333333333333333,0.6436781609195402,0.5
0.95,0.6063829787234043,0.5
0.9666666666666667,0.58,0.5
0.9833333333333333,0.5042735042735043,0.5
1.0,0.5,0.5
